,year,state,consumption,state_code,tax_name,tax_code,taxes_collected,include?,population
3799,2019,Illinois,574300,14.0,Death and Gift Taxes,T50,280940,no,12786196
3800,2020,Illinois,553612,14.0,Death and Gift Taxes,T50,280940,no,12786196
3801,2018,Indiana,253792,15.0,Death and Gift Taxes,T50,1571,no,6660082
3802,2019,Indiana,260120,15.0,Death and Gift Taxes,T50,1571,no,6660082
3803,2020,Indiana,257343,15.0,Death and Gift Taxes,T50,1571,no,6660082
3804,2018,Michigan,411916,23.0,Death and Gift Taxes,T50,26,no,9976447
3805,2019,Michigan,423448,23.0,Death and Gift Taxes,T50,26,no,9976447
3806,2020,Michigan,411364,23.0,Death and Gift Taxes,T50,26,no,9976447
3807,2018,Ohio,463474,36.0,Death and Gift Taxes,T50,743,no,11664129
3808,2019,Ohio,475942,36.0,Death and Gift Taxes,T50,743,no,11664129
3809,2020,Ohio,466160,36.0,Death and Gift Taxes,T50,743,no,11664129
3810,2018,Wisconsin,238008,50.0,Death and Gift Taxes,T50,1733,no,5792051
3811,2019,Wisconsin,244555,50.0,Death and Gift Taxes,T50,1733,no,5792051
3812,2020,Wisconsin,238923,50.0,Death and Gift Taxes,T50,1733,no,5792051
3813,2018,Iowa,119390,16.0,Death and Gift Taxes,T50,84649,no,3143637
3814,2019,Iowa,121840,16.0,Death and Gift Taxes,T50,84649,no,3143637
3815,2020,Iowa,118905,16.0,Death and Gift Taxes,T50,84649,no,3143637
3816,2018,Kansas,111458,17.0,Death and Gift Taxes,T50,0,no,2910689
3817,2019,Kansas,114771,17.0,Death and Gift Taxes,T50,0,no,2910689
3818,2020,Kansas,113185,17.0,Death and Gift Taxes,T50,0,no,2910689
3819,2018,Minnesota,255154,24.0,Death and Gift Taxes,T50,129657,no,5568155
3820,2019,Minnesota,262443,24.0,Death and Gift Taxes,T50,129657,no,5568155
3821,2020,Minnesota,251205,24.0,Death and Gift Taxes,T50,129657,no,5568155
3822,2018,Missouri,244845,26.0,Death and Gift Taxes,T50,0,no,6108612
3823,2019,Missouri,252194,26.0,Death and Gift Taxes,T50,0,no,6108612
3824,2020,Missouri,246053,26.0,Death and Gift Taxes,T50,0,no,6108612
3825,2018,Arkansas,101727,4.0,Death and Gift Taxes,T50,198,no,3002997
3826,2019,Arkansas,104430,4.0,Death and Gift Taxes,T50,198,no,3002997
3827,2020,Arkansas,104489,4.0,Death and Gift Taxes,T50,198,no,3002997
3828,2018,Florida,927049,10.0,Death and Gift Taxes,T50,644,no,20976812
3829,2019,Florida,966943,10.0,Death and Gift Taxes,T50,644,no,20976812
3830,2020,Florida,947906,10.0,Death and Gift Taxes,T50,644,no,20976812
3831,2018,Georgia,400690,11.0,Death and Gift Taxes,T50,0,no,10413055
3832,2019,Georgia,416542,11.0,Death and Gift Taxes,T50,0,no,10413055
3833,2020,Georgia,408753,11.0,Death and Gift Taxes,T50,0,no,10413055
3834,2018,Kentucky,160788,18.0,Death and Gift Taxes,T50,46345,no,4453874
3835,2019,Kentucky,165186,18.0,Death and Gift Taxes,T50,46345,no,4453874
3836,2020,Kentucky,163750,18.0,Death and Gift Taxes,T50,46345,no,4453874
3837,2018,Mississippi,94782,25.0,Death and Gift Taxes,T50,3502,no,2989663
3838,2019,Mississippi,96534,25.0,Death and Gift Taxes,T50,3502,no,2989663
3839,2020,Mississippi,95998,25.0,Death and Gift Taxes,T50,3502,no,2989663
3840,2018,North Carolina,388543,34.0,Death and Gift Taxes,T50,713,no,10270800
3841,2019,North Carolina,407916,34.0,Death and Gift Taxes,T50,713,no,10270800
3842,2020,North Carolina,405953,34.0,Death and Gift Taxes,T50,713,no,10270800
3843,2018,Tennessee,250646,43.0,Death and Gift Taxes,T50,14904,no,6708794
3844,2019,Tennessee,260814,43.0,Death and Gift Taxes,T50,14904,no,6708794
3845,2020,Tennessee,258252,43.0,Death and Gift Taxes,T50,14904,no,6708794
3846,2018,Virginia,366752,47.0,Death and Gift Taxes,T50,8202,no,8465207
3847,2019,Virginia,377556,47.0,Death and Gift Taxes,T50,8202,no,8465207
3848,2020,Virginia,367303,47.0,Death and Gift Taxes,T50,8202,no,8465207
3849,2018,New Mexico,74540,32.0,Death and Gift Taxes,T50,1,no,2093395
3850,2019,New Mexico,76039,32.0,Death and Gift Taxes,T50,1,no,2093395
3851,2020,New Mexico,74276,32.0,Death and Gift Taxes,T50,1,no,2093395
3852,2018,Oklahoma,135983,37.0,Death and Gift Taxes,T50,177,no,3932640
3853,2019,Oklahoma,138946,37.0,Death and Gift Taxes,T50,177,no,3932640
3854,2020,Oklahoma,137469,37.0,Death and Gift Taxes,T50,177,no,3932640
3855,2018,Wyoming,24352,51.0,Death and Gift Taxes,T50,1,no,578934
3856,2019,Wyoming,24839,51.0,Death and Gift Taxes,T50,1,no,578934
3857,2020,Wyoming,24467,51.0,Death and Gift Taxes,T50,1,no,578934
3858,2018,California,1835635,5.0,Death and Gift Taxes,T50,1360,no,39399349
3859,2019,California,1921463,5.0,Death and Gift Taxes,T50,1360,no,39399349
3860,2020,California,1835981,5.0,Death and Gift Taxes,T50,1360,no,39399349
3861,2018,Hawaii,64439,12.0,Death and Gift Taxes,T50,18968,no,1424203
3862,2019,Hawaii,66977,12.0,Death and Gift Taxes,T50,18968,no,1424203
3863,2020,Hawaii,63427,12.0,Death and Gift Taxes,T50,18968,no,1424203
3864,2018,Oregon,172989,38.0,Death and Gift Taxes,T50,198363,no,4146592
3865,2019,Oregon,180750,38.0,Death and Gift Taxes,T50,198363,no,4146592
3866,2020,Oregon,178375,38.0,Death and Gift Taxes,T50,198363,no,4146592
3867,2018,Washington,347411,48.0,Death and Gift Taxes,T50,167972,no,7425432
3868,2019,Washington,363100,48.0,Death and Gift Taxes,T50,167972,no,7425432
3869,2020,Washington,354219,48.0,Death and Gift Taxes,T50,167972,no,7425432
3870,2018,Connecticut,181568,7.0,Documentarty and Stock Transfer Taxes,T51,177725,no,3573880
3871,2019,Connecticut,185316,7.0,Documentarty and Stock Transfer Taxes,T51,177725,no,3573880
3872,2020,Connecticut,179406,7.0,Documentarty and Stock Transfer Taxes,T51,177725,no,3573880
3873,2018,Maine,60086,20.0,Documentarty and Stock Transfer Taxes,T51,32188,no,1335063
3874,2019,Maine,62130,20.0,Documentarty and Stock Transfer Taxes,T51,32188,no,1335063
3875,2020,Maine,61124,20.0,Documentarty and Stock Transfer Taxes,T51,32188,no,1335063
3876,2018,Massachusetts,364730,22.0,Documentarty and Stock Transfer Taxes,T51,323869,no,6863246
3877,2019,Massachusetts,377584,22.0,Documentarty and Stock Transfer Taxes,T51,323869,no,6863246
3878,2020,Massachusetts,358472,22.0,Documentarty and Stock Transfer Taxes,T51,323869,no,6863246
3879,2018,New Hampshire,69527,30.0,Documentartyand Stock Transfer Taxes,T51,163310,no,1349767
3880,2019,New Hampshire,72030,30.0,Documentartyand Stock Transfer Taxes,T51,163310,no,1349767
3881,2020,New Hampshire,70719,30.0,Documentartyand Stock Transfer Taxes,T51,163310,no,1349767
3882,2018,Rhode Island,45923,40.0,Documentarty and Stock Transfer Taxes,T51,22526,no,1056486
3883,2019,Rhode Island,47198,40.0,Documentarty and Stock Transfer Taxes,T51,22526,no,1056486
3884,2020,Rhode Island,45397,40.0,Documentarty and Stock Transfer Taxes,T51,22526,no,1056486
3885,2018,Vermont,30020,46.0,Documentarty and Stock Transfer Taxes,T51,38857,no,624525
3886,2019,Vermont,30756,46.0,Documentarty and Stock Transfer Taxes,T51,38857,no,624525
3887,2020,Vermont,29545,46.0,Documentarty and Stock Transfer Taxes,T51,38857,no,624525
3888,2018,Delaware,44250,8.0,Documentarty and Stock Transfer Taxes,T51,98889,no,957078
3889,2019,Delaware,45865,8.0,Documentarty and Stock Transfer Taxes,T51,98889,no,957078
3890,2020,Delaware,44834,8.0,Documentarty and Stock Transfer Taxes,T51,98889,no,957078
3891,2018,Maryland,273980,21.0,Documentarty and Stock Transfer Taxes,T51,214581,no,6024891
3892,2019,Maryland,280842,21.0,Documentarty and Stock Transfer Taxes,T51,214581,no,6024891
3893,2020,Maryland,268457,21.0,Documentarty and Stock Transfer Taxes,T51,214581,no,6024891
3894,2018,New Jersey,443500,31.0,Documentarty and Stock Transfer Taxes,T51,565736,no,8888543
3895,2019,New Jersey,458468,31.0,Documentarty and Stock Transfer Taxes,T51,565736,no,8888543
3896,2020,New Jersey,446078,31.0,Documentarty and Stock Transfer Taxes,T51,565736,no,8888543
3897,2018,New York,976857,33.0,Documentarty and Stock Transfer Taxes,T51,1312358,no,19590719
3898,2019,New York,1015020,33.0,Documentarty and Stock Transfer Taxes,T51,1312358,no,19590719
3899,2020,New York,961707,33.0,Documentarty and Stock Transfer Taxes,T51,1312358,no,19590719
3900,2018,Pennsylvania,577036,39.0,Documentarty and Stock Transfer Taxes,T51,577586,no,12790447
3901,2019,Pennsylvania,594861,39.0,Documentarty and Stock Transfer Taxes,T51,577586,no,12790447
3902,2020,Pennsylvania,570772,39.0,Documentarty and Stock Transfer Taxes,T51,577586,no,12790447
3903,2018,Illinois,559565,14.0,Documentarty and Stock Transfer Taxes,T51,76555,no,12786196
3904,2019,Illinois,574300,14.0,Documentarty and Stock Transfer Taxes,T51,76555,no,12786196
3905,2020,Illinois,553612,14.0,Documentarty and Stock Transfer Taxes,T51,76555,no,12786196
3906,2018,Michigan,411916,23.0,Documentarty and Stock Transfer Taxes,T51,326329,no,9976447
3907,2019,Michigan,423448,23.0,Documentarty and Stock Transfer Taxes,T51,326329,no,9976447
3908,2020,Michigan,411364,23.0,Documentarty and Stock Transfer Taxes,T51,326329,no,9976447
3909,2018,Wisconsin,238008,50.0,Documentarty and Stock Transfer Taxes,T51,70786,no,5792051
3910,2019,Wisconsin,244555,50.0,Documentarty and Stock Transfer Taxes,T51,70786,no,5792051
3911,2020,Wisconsin,238923,50.0,Documentarty and Stock Transfer Taxes,T51,70786,no,5792051
3912,2018,Iowa,119390,16.0,Documentarty and Stock Transfer Taxes,T51,20825,no,3143637
3913,2019,Iowa,121840,16.0,Documentarty and Stock Transfer Taxes,T51,20825,no,3143637
3914,2020,Iowa,118905,16.0,Documentarty and Stock Transfer Taxes,T51,20825,no,3143637
3915,2018,Minnesota,255154,24.0,Documentarty and Stock Transfer Taxes,T51,245089,no,5568155
3916,2019,Minnesota,262443,24.0,Documentarty and Stock Transfer Taxes,T51,245089,no,5568155
3917,2020,Minnesota,251205,24.0,Documentarty and Stock Transfer Taxes,T51,245089,no,5568155
3918,2018,Missouri,244845,26.0,Documentarty and Stock Transfer Taxes,T51,12191,no,6108612
3919,2019,Missouri,252194,26.0,Documentarty and Stock Transfer Taxes,T51,12191,no,6108612
3920,2020,Missouri,246053,26.0,Documentarty and Stock Transfer Taxes,T51,12191,no,6108612
3921,2018,Nebraska,78632,28.0,Documentarty and Stock Transfer Taxes,T51,16462,no,1917575
3922,2019,Nebraska,80688,28.0,Documentarty and Stock Transfer Taxes,T51,16462,no,1917575
3923,2020,Nebraska,79714,28.0,Documentarty and Stock Transfer Taxes,T51,16462,no,1917575
3924,2018,South Dakota,36219,42.0,Documentarty and Stock Transfer Taxes,T51,185,no,873286
3925,2019,South Dakota,37599,42.0,Documentarty and Stock Transfer Taxes,T51,185,no,873286
3926,2020,South Dakota,37338,42.0,Documentarty and Stock Transfer Taxes,T51,185,no,873286
3927,2018,Alabama,170857,1.0,Documentarty and Stock Transfer Taxes,T51,46150,no,4875120
3928,2019,Alabama,177751,1.0,Documentarty and Stock Transfer Taxes,T51,46150,no,4875120
3929,2020,Alabama,176480,1.0,Documentarty and Stock Transfer Taxes,T51,46150,no,4875120
3930,2018,Arkansas,101727,4.0,Documentarty and Stock Transfer Taxes,T51,43255,no,3002997
3931,2019,Arkansas,104430,4.0,Documentarty and Stock Transfer Taxes,T51,43255,no,3002997
3932,2020,Arkansas,104489,4.0,Documentarty and Stock Transfer Taxes,T51,43255,no,3002997
3933,2018,Florida,927049,10.0,Documentarty and Stock Transfer Taxes,T51,2798324,no,20976812
3934,2019,Florida,966943,10.0,Documentarty and Stock Transfer Taxes,T51,2798324,no,20976812
3935,2020,Florida,947906,10.0,Documentarty and Stock Transfer Taxes,T51,2798324,no,20976812
3936,2018,Georgia,400690,11.0,Documentarty and Stock Transfer Taxes,T51,1,no,10413055
3937,2019,Georgia,416542,11.0,Documentarty and Stock Transfer Taxes,T51,1,no,10413055
3938,2020,Georgia,408753,11.0,Documentarty and Stock Transfer Taxes,T51,1,no,10413055
3939,2018,Kentucky,160788,18.0,Documentarty and Stock Transfer Taxes,T51,3530,no,4453874
3940,2019,Kentucky,165186,18.0,Documentarty and Stock Transfer Taxes,T51,3530,no,4453874
3941,2020,Kentucky,163750,18.0,Documentarty and Stock Transfer Taxes,T51,3530,no,4453874
3942,2018,North Carolina,388543,34.0,Documentarty and Stock Transfer Taxes,T51,74722,no,10270800
3943,2019,North Carolina,407916,34.0,Documentarty and Stock Transfer Taxes,T51,74722,no,10270800
3944,2020,North Carolina,405953,34.0,Documentarty and Stock Transfer Taxes,T51,74722,no,10270800
3945,2018,South Carolina,188549,41.0,Documentarty and Stock Transfer Taxes,T51,117141,no,5021219
3946,2019,South Carolina,196624,41.0,Documentarty and Stock Transfer Taxes,T51,117141,no,5021219
3947,2020,South Carolina,195959,41.0,Documentarty and Stock Transfer Taxes,T51,117141,no,5021219
3948,2018,Tennessee,250646,43.0,Documentarty and Stock Transfer Taxes,T51,236169,no,6708794
3949,2019,Tennessee,260814,43.0,Documentarty and Stock Transfer Taxes,T51,236169,no,6708794
3950,2020,Tennessee,258252,43.0,Documentarty and Stock Transfer Taxes,T51,236169,no,6708794
3951,2018,Virginia,366752,47.0,Documentarty and Stock Transfer Taxes,T51,385278,no,8465207
3952,2019,Virginia,377556,47.0,Documentarty and Stock Transfer Taxes,T51,385278,no,8465207
3953,2020,Virginia,367303,47.0,Documentarty and Stock Transfer Taxes,T51,385278,no,8465207
3954,2018,West Virginia,66584,49.0,Documentarty and Stock Transfer Taxes,T51,11987,no,1817048
3955,2019,West Virginia,68110,49.0,Documentarty and Stock Transfer Taxes,T51,11987,no,1817048
3956,2020,West Virginia,66404,49.0,Documentarty and Stock Transfer Taxes,T51,11987,no,1817048
3957,2018,Arizona,273434,3.0,Documentarty and Stock Transfer Taxes,T51,17613,no,7048876
3958,2019,Arizona,287660,3.0,Documentarty and Stock Transfer Taxes,T51,17613,no,7048876
3959,2020,Arizona,287090,3.0,Documentarty and Stock Transfer Taxes,T51,17613,no,7048876
3960,2018,Oklahoma,135983,37.0,Documentarty and Stock Transfer Taxes,T51,19505,no,3932640
3961,2019,Oklahoma,138946,37.0,Documentarty and Stock Transfer Taxes,T51,19505,no,3932640
3962,2020,Oklahoma,137469,37.0,Documentarty and Stock Transfer Taxes,T51,19505,no,3932640
3963,2018,Hawaii,64439,12.0,Documentarty and Stock Transfer Taxes,T51,94537,no,1424203
3964,2019,Hawaii,66977,12.0,Documentarty and Stock Transfer Taxes,T51,94537,no,1424203
3965,2020,Hawaii,63427,12.0,Documentarty and Stock Transfer Taxes,T51,94537,no,1424203
3966,2018,Nevada,120132,29.0,Documentarty and Stock Transfer Taxes,T51,90479,no,2972405
3967,2019,Nevada,125927,29.0,Documentarty and Stock Transfer Taxes,T51,90479,no,2972405
3968,2020,Nevada,123054,29.0,Documentarty and Stock Transfer Taxes,T51,90479,no,2972405
3969,2018,Oregon,172989,38.0,Documentarty and Stock Transfer Taxes,T51,2062,no,4146592
3970,2019,Oregon,180750,38.0,Documentarty and Stock Transfer Taxes,T51,2062,no,4146592
3971,2020,Oregon,178375,38.0,Documentarty and Stock Transfer Taxes,T51,2062,no,4146592
3972,2018,Washington,347411,48.0,Documentarty and Stock Transfer Taxes,T51,1072649,no,7425432
3973,2019,Washington,363100,48.0,Documentarty and Stock Transfer Taxes,T51,1072649,no,7425432
3974,2020,Washington,354219,48.0,Documentarty and Stock Transfer Taxes,T51,1072649,no,7425432
3975,2018,Indiana,253792,15.0,Severance Taxes,T53,1011,no,6660082
3976,2019,Indiana,260120,15.0,Severance Taxes,T53,1011,no,6660082
3977,2020,Indiana,257343,15.0,Severance Taxes,T53,1011,no,6660082
3978,2018,Michigan,411916,23.0,Severance Taxes,T53,28935,no,9976447
3979,2019,Michigan,423448,23.0,Severance Taxes,T53,28935,no,9976447
3980,2020,Michigan,411364,23.0,Severance Taxes,T53,28935,no,9976447
3981,2018,Ohio,463474,36.0,Severance Taxes,T53,45256,no,11664129
3982,2019,Ohio,475942,36.0,Severance Taxes,T53,45256,no,11664129
3983,2020,Ohio,466160,36.0,Severance Taxes,T53,45256,no,11664129
3984,2018,Wisconsin,238008,50.0,Severance Taxes,T53,10151,no,5792051
3985,2019,Wisconsin,244555,50.0,Severance Taxes,T53,10151,no,5792051
3986,2020,Wisconsin,238923,50.0,Severance Taxes,T53,10151,no,5792051
3987,2018,Kansas,111458,17.0,Severance Taxes,T53,52731,no,2910689
3988,2019,Kansas,114771,17.0,Severance Taxes,T53,52731,no,2910689
3989,2020,Kansas,113185,17.0,Severance Taxes,T53,52731,no,2910689
3990,2018,Minnesota,255154,24.0,Severance Taxes,T53,46593,no,5568155
3991,2019,Minnesota,262443,24.0,Severance Taxes,T53,46593,no,5568155
3992,2020,Minnesota,251205,24.0,Severance Taxes,T53,46593,no,5568155
3993,2018,Missouri,244845,26.0,Severance Taxes,T53,18,no,6108612
3994,2019,Missouri,252194,26.0,Severance Taxes,T53,18,no,6108612
3995,2020,Missouri,246053,26.0,Severance Taxes,T53,18,no,6108612
3996,2018,Nebraska,78632,28.0,Severance Taxes,T53,3289,no,1917575
3997,2019,Nebraska,80688,28.0,Severance Taxes,T53,3289,no,1917575
3998,2020,Nebraska,79714,28.0,Severance Taxes,T53,3289,no,1917575
3999,2018,North Dakota,34104,35.0,Severance Taxes,T53,1517134,no,755176
4000,2019,North Dakota,34836,35.0,Severance Taxes,T53,1517134,no,755176
4001,2020,North Dakota,33631,35.0,Severance Taxes,T53,1517134,no,755176
4002,2018,South Dakota,36219,42.0,Severance Taxes,T53,10176,no,873286
4003,2019,South Dakota,37599,42.0,Severance Taxes,T53,10176,no,873286
4004,2020,South Dakota,37338,42.0,Severance Taxes,T53,10176,no,873286
4005,2018,Alabama,170857,1.0,Severance Taxes,T53,54515,no,4875120
4006,2019,Alabama,177751,1.0,Severance Taxes,T53,54515,no,4875120
4007,2020,Alabama,176480,1.0,Severance Taxes,T53,54515,no,4875120
4008,2018,Arkansas,101727,4.0,Severance Taxes,T53,55815,no,3002997
4009,2019,Arkansas,104430,4.0,Severance Taxes,T53,55815,no,3002997
4010,2020,Arkansas,104489,4.0,Severance Taxes,T53,55815,no,3002997
4011,2018,Florida,927049,10.0,Severance Taxes,T53,34148,no,20976812
4012,2019,Florida,966943,10.0,Severance Taxes,T53,34148,no,20976812
4013,2020,Florida,947906,10.0,Severance Taxes,T53,34148,no,20976812
4014,2018,Kentucky,160788,18.0,Severance Taxes,T53,145122,no,4453874
4015,2019,Kentucky,165186,18.0,Severance Taxes,T53,145122,no,4453874
4016,2020,Kentucky,163750,18.0,Severance Taxes,T53,145122,no,4453874
4017,2018,Louisiana,171430,19.0,Severance Taxes,T53,410279,no,4670818
4018,2019,Louisiana,176521,19.0,Severance Taxes,T53,410279,no,4670818
4019,2020,Louisiana,173521,19.0,Severance Taxes,T53,410279,no,4670818
4020,2018,Mississippi,94782,25.0,Severance Taxes,T53,42134,no,2989663
4021,2019,Mississippi,96534,25.0,Severance Taxes,T53,42134,no,2989663
4022,2020,Mississippi,95998,25.0,Severance Taxes,T53,42134,no,2989663
4023,2018,North Carolina,388543,34.0,Severance Taxes,T53,1892,no,10270800
4024,2019,North Carolina,407916,34.0,Severance Taxes,T53,1892,no,10270800
4025,2020,North Carolina,405953,34.0,Severance Taxes,T53,1892,no,10270800
4026,2018,Tennessee,250646,43.0,Severance Taxes,T53,1261,no,6708794
4027,2019,Tennessee,260814,43.0,Severance Taxes,T53,1261,no,6708794
4028,2020,Tennessee,258252,43.0,Severance Taxes,T53,1261,no,6708794
4029,2018,Virginia,366752,47.0,Severance Taxes,T53,2583,no,8465207
4030,2019,Virginia,377556,47.0,Severance Taxes,T53,2583,no,8465207
4031,2020,Virginia,367303,47.0,Severance Taxes,T53,2583,no,8465207
4032,2018,West Virginia,66584,49.0,Severance Taxes,T53,321031,no,1817048
4033,2019,West Virginia,68110,49.0,Severance Taxes,T53,321031,no,1817048
4034,2020,West Virginia,66404,49.0,Severance Taxes,T53,321031,no,1817048
4035,2018,Arizona,273434,3.0,Severance Taxes,T53,18377,no,7048876
4036,2019,Arizona,287660,3.0,Severance Taxes,T53,18377,no,7048876
4037,2020,Arizona,287090,3.0,Severance Taxes,T53,18377,no,7048876
4038,2018,New Mexico,74540,32.0,Severance Taxes,T53,749782,no,2093395
4039,2019,New Mexico,76039,32.0,Severance Taxes,T53,749782,no,2093395
4040,2020,New Mexico,74276,32.0,Severance Taxes,T53,749782,no,2093395
4041,2018,Oklahoma,135983,37.0,Severance Taxes,T53,441971,no,3932640
4042,2019,Oklahoma,138946,37.0,Severance Taxes,T53,441971,no,3932640
4043,2020,Oklahoma,137469,37.0,Severance Taxes,T53,441971,no,3932640
4044,2018,Texas,1128352,44.0,Severance Taxes,T53,3282673,no,28322717
4045,2019,Texas,1173809,44.0,Severance Taxes,T53,3282673,no,28322717
4046,2020,Texas,1164466,44.0,Severance Taxes,T53,3282673,no,28322717
4047,2018,Colorado,259864,6.0,Severance Taxes,T53,0,no,5615902
4048,2019,Colorado,273403,6.0,Severance Taxes,T53,0,no,5615902
4049,2020,Colorado,270883,6.0,Severance Taxes,T53,0,no,5615902
4050,2018,Idaho,61376,13.0,Severance Taxes,T53,5261,no,1718904
4051,2019,Idaho,63986,13.0,Severance Taxes,T53,5261,no,1718904
4052,2020,Idaho,64781,13.0,Severance Taxes,T53,5261,no,1718904
